retailer_id,timestamp,amount,msisdn
R024,2025-07-11,54.96,9847586599
R024,2025-07-11,117.6,9847393536
R024,2025-07-10,120.45,9812688713
R024,2025-07-10,82.96,9890422033
R024,2025-07-10,455.88,9830380819
R024,2025-07-10,301.37,9888206128
R024,2025-07-10,291.65,9896880217
R024,2025-07-10,228.72,9818129661
R024,2025-07-09,116.22,9840051862
R024,2025-07-09,82.72,9827086401
R024,2025-07-09,170.42,9886300097
R024,2025-07-08,420.83,9886986658
R024,2025-07-08,162.63,9850741868
R024,2025-07-08,38.89,9838755024
R024,2025-07-08,499.33,9856432044
R024,2025-07-07,476.89,9840936778
R024,2025-07-07,301.94,9846870881
R024,2025-07-07,340.73,9830158338
R024,2025-07-07,393.6,9865160608
R024,2025-07-06,415.01,9879921009
R024,2025-07-06,456.65,9854374389
R024,2025-07-06,97.04,9892034081
R024,2025-07-05,390.14,9845557251
R024,2025-07-05,354.93,9880859773
R024,2025-07-05,487.03,9850846148
R024,2025-07-05,41.36,9888670945
R024,2025-07-04,136.85,9828534948
R024,2025-07-04,453.49,9832747140
R024,2025-07-04,459.21,9844132524
R024,2025-07-04,175.04,9861695500
R024,2025-07-04,330.85,9822794916
R024,2025-07-04,296.44,9853531728
R024,2025-07-03,498.14,9823241130
R024,2025-07-03,407.11,9832162490
R024,2025-07-03,88.6,9870803293
R024,2025-07-03,375.34,9879352215
R024,2025-07-03,118.97,9844041079
R024,2025-07-03,439.58,9890719262
R024,2025-07-03,194.25,9876954862
R024,2025-07-02,330.75,9867270209
R024,2025-07-02,163.48,9824442623
R024,2025-07-02,123.41,9874689446
R024,2025-07-01,157.84,9898923627
R024,2025-07-01,428.42,9893238330
R024,2025-07-01,53.05,9860805462
R024,2025-07-01,424.21,9872711386
R024,2025-07-01,211.97,9890731715
R024,2025-06-30,187.05,9850719434
R024,2025-06-30,134.81,9844608917
R024,2025-06-30,448.58,9832368469
R024,2025-06-30,443.56,9861121454
R024,2025-06-29,286.46,9877405773
R024,2025-06-29,225.13,9836809979
R024,2025-06-29,383.7,9817841894
R024,2025-06-29,252.4,9846451850
R024,2025-06-28,177.23,9833791864
R024,2025-06-28,186.99,9821417032
R024,2025-06-28,492.12,9829144027
R024,2025-06-28,37.43,9816251088
R024,2025-06-28,116.78,9849137924
R024,2025-06-27,401.04,9892295915
R024,2025-06-27,442.63,9851678075
R024,2025-06-27,86.83,9882829585
R024,2025-06-27,300.05,9871183555
R024,2025-06-27,232.73,9841157526
R024,2025-06-27,100.63,9892578061
R024,2025-06-26,215.5,9839364788
R024,2025-06-26,267.47,9868685458
R024,2025-06-26,361.05,9879082803
R024,2025-06-26,466.79,9828751787
R024,2025-06-26,476.95,9833419209
R024,2025-06-26,32.23,9851600275
R024,2025-06-25,288.67,9823243589
R024,2025-06-25,89.89,9829229092
R024,2025-06-25,478.54,9888114517
R024,2025-06-25,356.15,9826196872
R024,2025-06-25,452.0,9849574312
R025,2025-07-14,401.69,9890399881
R025,2025-07-14,55.36,9855162081
R025,2025-07-14,462.37,9881070494
R025,2025-07-14,351.31,9865130444
R025,2025-07-14,455.01,9894625933
R025,2025-07-13,466.94,9863719387
R025,2025-07-13,114.24,9866068548
R025,2025-07-13,465.16,9886470741
R025,2025-07-12,54.8,9881319409
R025,2025-07-12,204.2,9874848570
R025,2025-07-12,415.13,9819646402
R025,2025-07-12,282.95,9875899533
R025,2025-07-11,496.46,9862940841
R025,2025-07-11,276.24,9886448938
R025,2025-07-11,313.3,9863078302
R025,2025-07-11,279.77,9828217225
R025,2025-07-11,251.86,9815748718
R025,2025-07-11,145.76,9821429524
R025,2025-07-10,432.81,9839939755
R025,2025-07-10,462.3,9885776199
R025,2025-07-10,192.96,9844211722
R025,2025-07-10,18.63,9888826262
R025,2025-07-10,11.93,9811541870
R025,2025-07-09,53.65,9812262527
R025,2025-07-09,462.23,9893919594
R025,2025-07-09,28.44,9870611277
R025,2025-07-09,153.86,9827467243
R025,2025-07-08,284.5,9829088012
R025,2025-07-08,58.76,9866206210
R025,2025-07-08,53.22,9838760346
R025,2025-07-07,439.66,9876491416
R025,2025-07-07,291.18,9864784847
R025,2025-07-07,93.61,9813620818
R025,2025-07-07,363.29,9825135507
R025,2025-07-07,305.12,9818362790
R025,2025-07-07,323.21,9845385020
R025,2025-07-07,491.38,9838716102
R025,2025-07-06,211.33,9847973812
R025,2025-07-06,75.9,9863865249
R025,2025-07-06,280.47,9846939803
R025,2025-07-06,361.66,9821435994
R025,2025-07-05,478.24,9894849152
R025,2025-07-05,67.15,9882374278
R025,2025-07-05,155.17,9833474368
R025,2025-07-04,402.27,9894128510
R025,2025-07-04,444.77,9864707199
R025,2025-07-04,414.05,9889211239
R025,2025-07-04,139.98,9856102021
R025,2025-07-03,469.27,9855257905
R025,2025-07-03,215.64,9834743165
R025,2025-07-03,157.68,9840271415
R025,2025-07-03,480.43,9822535267
R025,2025-07-02,316.58,9861339561
R025,2025-07-02,458.52,9891551618
R025,2025-07-02,300.92,9885057772
R025,2025-07-01,285.7,9871807745
R025,2025-07-01,99.11,9811600667
R025,2025-07-01,159.71,9814328309
R025,2025-06-30,135.94,9836664447
R025,2025-06-30,330.07,9852013865
R025,2025-06-30,410.65,9896607364
R025,2025-06-30,326.97,9845983835
R025,2025-06-30,378.53,9861102788
R025,2025-06-30,386.19,9873800418
R025,2025-06-29,218.23,9895015261
R025,2025-06-29,405.17,9854370076
R025,2025-06-29,323.34,9832232991
R025,2025-06-28,372.85,9811821021
R025,2025-06-28,232.35,9880256944
R025,2025-06-28,15.63,9862809997
R025,2025-06-28,279.9,9837137941
R025,2025-06-28,481.18,9869822222
R025,2025-06-27,488.96,9818561253
R025,2025-06-27,313.81,9848850940
R025,2025-06-27,36.79,9845661588
R025,2025-06-27,336.48,9893090429
R025,2025-06-27,421.35,9812017004
R025,2025-06-27,319.28,9894582953
R025,2025-06-27,48.03,9810309701
R025,2025-06-26,420.9,9830637714
R025,2025-06-26,336.4,9838216904
R025,2025-06-26,316.57,9854920152
R025,2025-06-26,275.42,9895646706
R025,2025-06-25,89.03,9883581268
R025,2025-06-25,175.46,9871788880
R025,2025-06-25,46.95,9875045084
R026,2025-07-14,240.19,9833485330
R026,2025-07-14,210.09,9819522967
R026,2025-07-14,248.8,9825945145
R026,2025-07-14,324.93,9847370745
R026,2025-07-14,265.55,9882275457
R026,2025-07-13,414.51,9843621597
R026,2025-07-13,345.49,9871789045
R026,2025-07-13,118.4,9836025782
R026,2025-07-13,242.41,9814031198
R026,2025-07-12,243.9,9859933988
R026,2025-07-12,203.56,9811311666
R026,2025-07-12,348.91,9849517893
R026,2025-07-12,314.97,9844578961
R026,2025-07-12,34.72,9897232067
R026,2025-07-12,202.13,9823969834
R026,2025-07-11,278.74,9814239251
R026,2025-07-11,360.65,9835012956
R026,2025-07-11,30.71,9818262593
R026,2025-07-11,430.47,9839374667
R026,2025-07-11,63.69,9814198376
R026,2025-07-11,79.87,9877636765
R026,2025-07-11,341.49,9887854575
R026,2025-07-10,420.17,9817961958
R026,2025-07-10,65.97,9830538310
R026,2025-07-10,154.15,9828014727
R026,2025-07-09,374.74,9821925928
R026,2025-07-09,274.94,9888718841
R026,2025-07-09,233.8,9838786469
R026,2025-07-09,197.29,9859428465
R026,2025-07-08,102.69,9863929426
R026,2025-07-08,382.28,9820473636
R026,2025-07-08,233.75,9860952459
R026,2025-07-08,418.13,9891601995
R026,2025-07-07,494.87,9826525451
R026,2025-07-07,370.57,9879057637
R026,2025-07-07,417.36,9835227874
R026,2025-07-07,234.48,9849709159
R026,2025-07-07,91.89,9836029726
R026,2025-07-07,255.37,9882083108
R026,2025-07-07,201.38,9883818198
R026,2025-07-06,267.36,9897939581
R026,2025-07-06,289.68,9872171753
R026,2025-07-06,377.23,9811467022
R026,2025-07-05,145.6,9865800214
R026,2025-07-05,250.87,9827654139
R026,2025-07-05,360.22,9841018421
R026,2025-07-05,244.32,9876890550
R026,2025-07-04,198.57,9866557487
R026,2025-07-04,321.02,9855968745
R026,2025-07-04,186.34,9865531176
R026,2025-07-04,59.55,9886440803
R026,2025-07-03,337.59,9863981624
R026,2025-07-03,132.02,9843580689
R026,2025-07-03,53.61,9852145341
R026,2025-07-03,37.64,9863002014
R026,2025-07-02,259.96,9870207486
R026,2025-07-02,280.56,9828098545
R026,2025-07-02,51.19,9858064809
R026,2025-07-02,421.82,9861696854
R026,2025-07-02,202.49,9896250846
R026,2025-07-02,59.77,9889423836
R026,2025-07-01,393.2,9898229913
R026,2025-07-01,192.98,9830289071
R026,2025-07-01,289.75,9844804260
R026,2025-07-01,307.18,9888746934
R026,2025-07-01,452.79,9813380919
R026,2025-07-01,432.08,9843462282
R026,2025-06-30,155.05,9825387917
R026,2025-06-30,356.33,9841480499
R026,2025-06-30,329.01,9820923476
R026,2025-06-30,220.32,9830799212
R026,2025-06-30,145.48,9877260631
R026,2025-06-29,295.22,9829975611
R026,2025-06-29,198.0,9822828562
R026,2025-06-29,126.82,9894623937
R026,2025-06-28,172.12,9817444854
R026,2025-06-28,178.4,9881127471
R026,2025-06-28,470.21,9834244930
R026,2025-06-28,224.67,9855840267
R026,2025-06-28,133.05,9872980824
R026,2025-06-28,38.61,9829916661
R026,2025-06-28,54.19,9849395639
R026,2025-06-27,124.84,9845312630
R026,2025-06-27,99.72,9885323190
R026,2025-06-27,312.92,9876059327
R026,2025-06-27,371.94,9850871122
R026,2025-06-27,356.11,9823844678
R026,2025-06-26,70.79,9864720586
R026,2025-06-26,311.08,9857427517
R026,2025-06-26,361.17,9871214859
R026,2025-06-26,477.15,9824347742
R026,2025-06-26,95.94,9857932056
R026,2025-06-26,256.39,9888550900
R026,2025-06-25,431.41,9881467244
R026,2025-06-25,113.02,9862734850
R026,2025-06-25,179.34,9817496244
R027,2025-07-14,150.01,9830222049
R027,2025-07-14,260.32,9878360342
R027,2025-07-14,80.66,9813451994
R027,2025-07-13,234.38,9852735765
R027,2025-07-13,397.73,9849919063
R027,2025-07-13,122.45,9848388863
R027,2025-07-13,248.86,9849077814
R027,2025-07-12,491.86,9865270817
R027,2025-07-12,332.27,9816605695
R027,2025-07-12,456.98,9830340136
R027,2025-07-12,387.83,9858743788
R027,2025-07-12,189.96,9869644643
R027,2025-07-11,316.66,9859013805
R027,2025-07-11,359.17,9820947849
R027,2025-07-11,306.68,9838202188
R027,2025-07-11,458.62,9881203747
R027,2025-07-11,96.87,9890364551
R027,2025-07-10,45.3,9833112665
R027,2025-07-10,439.52,9844151204
R027,2025-07-10,368.23,9842798738
R027,2025-07-10,73.6,9854539009
R027,2025-07-10,452.62,9813160400
R027,2025-07-10,196.22,9827935195
R027,2025-07-10,300.08,9828042903
R027,2025-07-09,231.33,9892837178
R027,2025-07-09,481.85,9889620747
R027,2025-07-09,289.18,9861787087
R027,2025-07-08,175.78,9869413351
R027,2025-07-08,339.04,9899467807
R027,2025-07-08,161.29,9899785336
R027,2025-07-07,347.68,9853944491
R027,2025-07-07,246.38,9852758556
R027,2025-07-07,379.26,9883928512
R027,2025-07-07,329.02,9876930078
R027,2025-07-07,308.79,9847531644
R027,2025-07-07,177.78,9895480122
R027,2025-07-07,325.15,9847610678
R027,2025-07-06,114.94,9841495130
R027,2025-07-06,66.27,9873855508
R027,2025-07-06,310.16,9835471792
R027,2025-07-06,108.52,9886610304
R027,2025-07-06,416.11,9842587530
R027,2025-07-06,342.86,9845722418
R027,2025-07-05,144.68,9867949644
R027,2025-07-05,488.73,9836651044
R027,2025-07-05,42.93,9853799402
R027,2025-07-05,229.65,9812240045
R027,2025-07-04,361.38,9871062672
R027,2025-07-04,54.6,9833596384
R027,2025-07-04,390.65,9819097903
R027,2025-07-04,186.6,9835087555
R027,2025-07-04,176.58,9847051714
R027,2025-07-04,447.16,9897518949
R027,2025-07-03,74.1,9847373890
R027,2025-07-03,349.29,9843126994
R027,2025-07-03,416.98,9849875788
R027,2025-07-03,319.74,9892718341
R027,2025-07-03,146.12,9842551437
R027,2025-07-03,435.85,9874243333
R027,2025-07-03,123.08,9895832965
R027,2025-07-02,416.14,9858291687
R027,2025-07-02,427.97,9836226002
R027,2025-07-02,299.09,9881116848
R027,2025-07-02,47.47,9831288199
R027,2025-07-02,114.69,9892725991
R027,2025-07-02,10.73,9836062962
R027,2025-07-01,383.06,9896874654
R027,2025-07-01,432.09,9869394633
R027,2025-07-01,436.99,9826456120
R027,2025-06-30,410.38,9874389787
R027,2025-06-30,11.56,9840483918
R027,2025-06-30,242.01,9837279526
R027,2025-06-30,332.15,9862071495
R027,2025-06-29,143.24,9854877147
R027,2025-06-29,325.95,9837393167
R027,2025-06-29,313.65,9874473858
R027,2025-06-28,92.52,9895041247
R027,2025-06-28,391.42,9828759023
R027,2025-06-28,286.16,9869304606
R027,2025-06-28,114.5,9841518190
R027,2025-06-27,362.54,9861172284
R027,2025-06-27,132.81,9830304853
R027,2025-06-27,73.69,9851700685
R027,2025-06-27,377.98,9858063523
R027,2025-06-27,270.58,9838902187
R027,2025-06-27,20.29,9832308443
R027,2025-06-27,37.14,9856676901
R027,2025-06-26,407.49,9895909865
R027,2025-06-26,109.04,9883159833
R027,2025-06-26,139.93,9842947177
R027,2025-06-26,365.96,9835893113
R027,2025-06-26,128.45,9835887365
R027,2025-06-26,399.88,9837393409
R027,2025-06-26,335.68,9881565000
R027,2025-06-25,31.63,9827089976
R027,2025-06-25,323.46,9831687152
R027,2025-06-25,275.15,9839135576
R027,2025-06-25,58.35,9877270852
R027,2025-06-25,323.45,9878095950
R027,2025-06-25,393.27,9886240153
R028,2025-07-14,134.31,9819579078
R028,2025-07-14,458.09,9886701680
R028,2025-07-14,310.23,9830281989
R028,2025-07-14,194.32,9891011323
R028,2025-07-14,410.02,9863691866
R028,2025-07-14,64.04,9860775057
R028,2025-07-13,352.53,9878958759
R028,2025-07-13,108.11,9857893672
R028,2025-07-13,302.23,9872377007
R028,2025-07-13,454.68,9844078519
R028,2025-07-12,416.56,9899275252
R028,2025-07-12,299.3,9829263278
R028,2025-07-12,253.32,9836398297
R028,2025-07-12,416.43,9893116707
R028,2025-07-12,134.65,9872946049
R028,2025-07-12,287.67,9880641875
R028,2025-07-12,102.29,9870168329
R028,2025-07-11,24.94,9829661195
R028,2025-07-11,118.19,9859350046
R028,2025-07-11,128.5,9884889088
R028,2025-07-10,453.04,9856599674
R028,2025-07-10,109.05,9898660849
R028,2025-07-10,161.44,9888875145
R028,2025-07-10,478.22,9815534854
R028,2025-07-10,466.27,9884483270
R028,2025-07-09,19.7,9876574941
R028,2025-07-09,283.24,9860582404
R028,2025-07-09,362.4,9827509666
R028,2025-07-08,338.63,9824848717
R028,2025-07-08,99.89,9841279913
R028,2025-07-08,185.9,9820189358
R028,2025-07-08,142.35,9887307607
R028,2025-07-08,415.8,9848540979
R028,2025-07-08,288.55,9893753238
R028,2025-07-07,496.46,9844393117
R028,2025-07-07,40.89,9831730816
R028,2025-07-07,51.54,9879739676
R028,2025-07-07,18.12,9811381562
R028,2025-07-07,57.52,9815695850
R028,2025-07-07,229.44,9856870823
R028,2025-07-07,168.74,9892210687
R028,2025-07-06,290.41,9899672543
R028,2025-07-06,344.8,9828112603
R028,2025-07-06,214.36,9876662587
R028,2025-07-06,474.24,9815239531
R028,2025-07-06,125.22,9865146100
R028,2025-07-06,204.98,9881545057
R028,2025-07-06,151.5,9855451614
R028,2025-07-05,155.82,9822858242
R028,2025-07-05,337.05,9876733326
R028,2025-07-05,74.69,9893145237
R028,2025-07-04,266.83,9849286326
R028,2025-07-04,216.58,9879611715
R028,2025-07-04,234.42,9883666058
R028,2025-07-03,274.41,9821000510
R028,2025-07-03,77.7,9841878099
R028,2025-07-03,407.21,9858456361
R028,2025-07-02,33.4,9851109972
R028,2025-07-02,160.62,9835079144
R028,2025-07-02,18.6,9862584804
R028,2025-07-02,39.2,9815943980
R028,2025-07-02,198.78,9811751895
R028,2025-07-02,179.57,9835809845
R028,2025-07-02,46.44,9850265749
R028,2025-07-01,18.65,9883326930
R028,2025-07-01,306.64,9844718653
R028,2025-07-01,443.32,9896116590
R028,2025-06-30,102.87,9831336889
R028,2025-06-30,391.0,9824597909
R028,2025-06-30,58.77,9895996840
R028,2025-06-29,113.11,9859646421
R028,2025-06-29,173.34,9844634668
R028,2025-06-29,196.28,9810367440
R028,2025-06-29,418.09,9880462572
R028,2025-06-29,51.38,9827161995
R028,2025-06-28,274.42,9822756484
R028,2025-06-28,423.0,9812964103
R028,2025-06-28,322.41,9857467268
R028,2025-06-27,139.36,9889887013
R028,2025-06-27,176.06,9841567756
R028,2025-06-27,280.53,9824088354
R028,2025-06-27,354.28,9837186450
R028,2025-06-27,98.19,9844146866
R028,2025-06-26,109.65,9850527918
R028,2025-06-26,449.86,9852890149
R028,2025-06-26,250.8,9814047069
R028,2025-06-25,104.68,9869118370
R028,2025-06-25,15.05,9849782038
R028,2025-06-25,343.97,9840811882
R028,2025-06-25,335.18,9876823261
R028,2025-06-25,456.15,9847272125
R028,2025-06-25,408.2,9850959303
R028,2025-06-25,154.91,9834532865
R029,2025-07-14,420.88,9816337277
R029,2025-07-14,125.63,9889142630
R029,2025-07-14,114.65,9876034785
R029,2025-07-13,279.48,9835360214
R029,2025-07-13,355.84,9826216010
R029,2025-07-13,357.5,9868478510
R029,2025-07-12,48.6,9857693030
R029,2025-07-12,342.0,9877281507
R029,2025-07-12,130.93,9881233904
R029,2025-07-12,97.0,9879649200
R029,2025-07-11,414.57,9865080956
R029,2025-07-11,237.73,9876781005
R029,2025-07-11,413.04,9816104420
R029,2025-07-11,149.77,9811174741
R029,2025-07-11,235.72,9892346823
R029,2025-07-10,120.93,9836134151
R029,2025-07-10,284.53,9855899703
R029,2025-07-10,273.33,9865763009
R029,2025-07-10,378.06,9898605527
R029,2025-07-10,201.58,9859626907
R029,2025-07-10,301.36,9842455967
R029,2025-07-10,230.05,9848795052
R029,2025-07-09,314.95,9875808348
R029,2025-07-09,348.99,9880742230
R029,2025-07-09,60.46,9896062336
R029,2025-07-09,109.7,9882979300
R029,2025-07-09,29.13,9829843394
R029,2025-07-09,353.52,9870574120
R029,2025-07-08,125.21,9824513275
R029,2025-07-08,334.64,9864266023
R029,2025-07-08,182.19,9810004424
R029,2025-07-07,31.0,9867771169
R029,2025-07-07,461.7,9870705821
R029,2025-07-07,225.88,9818601495
R029,2025-07-06,130.98,9851753760
R029,2025-07-06,328.59,9847563241
R029,2025-07-06,57.62,9834392261
R029,2025-07-05,141.37,9869157448
R029,2025-07-05,61.86,9819946902
R029,2025-07-05,305.02,9891389588
R029,2025-07-05,117.51,9867865262
R029,2025-07-04,11.77,9819700208
R029,2025-07-04,449.77,9822102338
R029,2025-07-04,389.83,9831373211
R029,2025-07-03,199.83,9816389396
R029,2025-07-03,444.02,9834885574
R029,2025-07-03,18.82,9884447352
R029,2025-07-03,267.13,9840232238
R029,2025-07-03,52.79,9858059645
R029,2025-07-03,301.25,9857190071
R029,2025-07-03,172.34,9872438441
R029,2025-07-02,303.38,9823025132
R029,2025-07-02,338.52,9837012330
R029,2025-07-02,94.12,9855399627
R029,2025-07-01,242.17,9856248591
R029,2025-07-01,371.51,9843392712
R029,2025-07-01,388.38,9889115140
R029,2025-07-01,149.53,9837503903
R029,2025-07-01,14.06,9883639378
R029,2025-07-01,195.81,9821723773
R029,2025-06-30,154.78,9876868541
R029,2025-06-30,48.49,9876851525
R029,2025-06-30,114.46,9844341047
R029,2025-06-30,378.4,9836688498
R029,2025-06-29,448.22,9819418648
R029,2025-06-29,93.82,9823595211
R029,2025-06-29,156.39,9846118324
R029,2025-06-29,312.25,9843742653
R029,2025-06-28,358.57,9824088198
R029,2025-06-28,439.78,9853654040
R029,2025-06-28,328.29,9881892083
R029,2025-06-28,175.67,9880612167
R029,2025-06-28,90.64,9896453144
R029,2025-06-28,256.71,9874765433
R029,2025-06-28,353.22,9821825107
R029,2025-06-27,91.25,9886585188
R029,2025-06-27,291.2,9897958677
R029,2025-06-27,110.38,9830320925
R029,2025-06-27,126.99,9875375212
R029,2025-06-27,358.57,9813360758
R029,2025-06-27,397.11,9829782559
R029,2025-06-27,59.64,9861424780
R029,2025-06-26,436.8,9852325617
R029,2025-06-26,222.42,9899830511
R029,2025-06-26,88.61,9868259021
R029,2025-06-26,345.46,9839099401
R029,2025-06-26,232.27,9862945461
R029,2025-06-26,363.22,9840420635
R029,2025-06-25,114.16,9858925511
R029,2025-06-25,299.88,9829850618
R029,2025-06-25,391.47,9841028806
R029,2025-06-25,265.62,9850219560
R030,2025-07-14,278.7,9866300518
R030,2025-07-14,303.5,9887021591
R030,2025-07-14,154.95,9867473140
R030,2025-07-14,269.38,9841367516
R030,2025-07-14,88.58,9873724571
R030,2025-07-14,223.95,9898063427
R030,2025-07-13,10.98,9811328197
R030,2025-07-13,366.55,9866190238
R030,2025-07-13,51.47,9824444538
R030,2025-07-13,322.32,9893858463
R030,2025-07-13,316.87,9810412482
R030,2025-07-12,353.11,9846939992
R030,2025-07-12,255.93,9898273183
R030,2025-07-12,365.16,9863452100
R030,2025-07-12,398.82,9827112085
R030,2025-07-11,115.89,9896589620
R030,2025-07-11,128.94,9871385302
R030,2025-07-11,427.72,9810221637
R030,2025-07-11,142.23,9854370877
R030,2025-07-11,177.17,9840262553
R030,2025-07-11,87.51,9843719895
R030,2025-07-11,443.13,9857134671
R030,2025-07-10,317.91,9850310881
R030,2025-07-10,90.17,9867282539
R030,2025-07-10,356.21,9835807134
R030,2025-07-10,130.71,9822917970
R030,2025-07-10,319.86,9824578912
R030,2025-07-10,179.58,9811902210
R030,2025-07-10,412.76,9883767526
R030,2025-07-09,136.94,9843401566
R030,2025-07-09,107.66,9812363107
R030,2025-07-09,384.3,9870299964
R030,2025-07-09,140.12,9828223940
R030,2025-07-08,416.56,9848240421
R030,2025-07-08,428.33,9857054591
R030,2025-07-08,214.36,9860596767
R030,2025-07-08,111.48,9838881297
R030,2025-07-08,433.35,9816013111
R030,2025-07-08,64.85,9815343826
R030,2025-07-08,318.09,9853283124
R030,2025-07-07,338.91,9812926991
R030,2025-07-07,477.43,9848801092
R030,2025-07-07,133.2,9830696413
R030,2025-07-07,246.72,9858658662
R030,2025-07-07,491.65,9894820789
R030,2025-07-06,181.16,9817017048
R030,2025-07-06,14.29,9846627743
R030,2025-07-06,76.64,9867689512
R030,2025-07-06,207.49,9854651146
R030,2025-07-06,34.38,9886740739
R030,2025-07-05,156.3,9823374995
R030,2025-07-05,419.23,9870438874
R030,2025-07-05,71.77,9821584591
R030,2025-07-05,21.73,9886441958
R030,2025-07-04,490.28,9821565504
R030,2025-07-04,425.63,9838573542
R030,2025-07-04,13.55,9889663442
R030,2025-07-04,204.39,9824501247
R030,2025-07-04,72.66,9830736096
R030,2025-07-04,376.23,9894428104
R030,2025-07-04,29.46,9834408318
R030,2025-07-03,440.26,9859911350
R030,2025-07-03,444.71,9863912896
R030,2025-07-03,376.3,9883504110
R030,2025-07-03,462.79,9838334892
R030,2025-07-03,139.23,9873539938
R030,2025-07-03,215.85,9874233455
R030,2025-07-02,17.17,9866674936
R030,2025-07-02,34.98,9842692691
R030,2025-07-02,10.24,9864778203
R030,2025-07-02,181.15,9887152012
R030,2025-07-02,444.92,9886158724
R030,2025-07-01,451.37,9890851172
R030,2025-07-01,56.6,9827669594
R030,2025-07-01,444.15,9887123568
R030,2025-07-01,313.67,9890797762
R030,2025-07-01,172.71,9884671929
R030,2025-07-01,49.44,9865611688
R030,2025-07-01,207.98,9864786114
R030,2025-06-30,367.54,9892735145
R030,2025-06-30,23.25,9895146943
R030,2025-06-30,376.32,9887316244
R030,2025-06-30,73.01,9884246209
R030,2025-06-30,20.14,9878514541
R030,2025-06-30,55.07,9888916481
R030,2025-06-29,406.77,9890833314
R030,2025-06-29,366.34,9885105592
R030,2025-06-29,204.01,9840766783
R030,2025-06-29,29.82,9873953377
R030,2025-06-29,264.3,9854674512
R030,2025-06-29,149.13,9884125451
R030,2025-06-29,479.07,9810001775
R030,2025-06-28,147.34,9819265701
R030,2025-06-28,362.8,9846982068
R030,2025-06-28,126.67,9864946646
R030,2025-06-28,207.87,9829284935
R030,2025-06-27,271.93,9860993170
R030,2025-06-27,267.3,9821088416
R030,2025-06-27,188.31,9814905947
R030,2025-06-27,139.86,9816701918
R030,2025-06-27,235.82,9867926309
R030,2025-06-27,372.51,9856419370
R030,2025-06-26,344.5,9845203874
R030,2025-06-26,467.58,9843118898
R030,2025-06-26,82.38,9835679209
R030,2025-06-26,381.92,9856908245
R030,2025-06-26,170.65,9847687713
R030,2025-06-25,404.04,9873822520
R030,2025-06-25,457.49,9890563097
R030,2025-06-25,38.86,9870120387
R030,2025-06-25,314.3,9883437715
R030,2025-06-25,294.54,9852025982
R031,2025-07-14,346.04,9854725498
R031,2025-07-14,316.8,9821506825
R031,2025-07-14,300.74,9862262015
R031,2025-07-13,171.57,9889131863
R031,2025-07-13,55.44,9893264097
R031,2025-07-13,442.89,9850496687
R031,2025-07-13,91.59,9868492692
R031,2025-07-13,164.25,9895187461
R031,2025-07-13,467.18,9896418378
R031,2025-07-13,479.98,9866557575
R031,2025-07-12,418.37,9897805871
R031,2025-07-12,444.12,9830844537
R031,2025-07-12,291.86,9854498457
R031,2025-07-11,467.85,9861812596
R031,2025-07-11,92.12,9884675158
R031,2025-07-11,114.28,9844591579
R031,2025-07-11,47.78,9874790141
R031,2025-07-10,372.13,9869068444
R031,2025-07-10,404.32,9862570486
R031,2025-07-10,356.72,9860826325
R031,2025-07-09,446.68,9851665487
R031,2025-07-09,35.64,9819104350
R031,2025-07-09,326.43,9860926518
R031,2025-07-09,194.91,9893446248
R031,2025-07-08,300.96,9868889642
R031,2025-07-08,73.72,9822477926
R031,2025-07-08,205.27,9858672831
R031,2025-07-08,325.41,9893039002
R031,2025-07-08,222.12,9885043615
R031,2025-07-08,304.4,9832308206
R031,2025-07-08,81.48,9885757230
R031,2025-07-07,402.56,9851990384
R031,2025-07-07,100.71,9850965059
R031,2025-07-07,84.5,9857759522
R031,2025-07-07,320.48,9860935524
R031,2025-07-07,476.07,9855431493
R031,2025-07-07,407.38,9881514474
R031,2025-07-07,454.94,9851970524
R031,2025-07-06,397.81,9861173443
R031,2025-07-06,415.11,9834238754
R031,2025-07-06,113.98,9852194189
R031,2025-07-06,190.34,9811488204
R031,2025-07-06,121.45,9864886538
R031,2025-07-05,260.6,9816713495
R031,2025-07-05,378.99,9810943810
R031,2025-07-05,205.16,9821261513
R031,2025-07-05,21.25,9883506556
R031,2025-07-05,434.78,9887116313
R031,2025-07-04,79.97,9892228001
R031,2025-07-04,73.32,9836291367
R031,2025-07-04,153.09,9820192930
R031,2025-07-04,37.5,9857348460
R031,2025-07-04,422.95,9874974061
R031,2025-07-04,397.33,9856146602
R031,2025-07-04,497.59,9894446204
R031,2025-07-03,149.66,9867816623
R031,2025-07-03,499.34,9821663591
R031,2025-07-03,140.1,9839469418
R031,2025-07-02,56.99,9868690457
R031,2025-07-02,134.18,9844052780
R031,2025-07-02,224.97,9850309073
R031,2025-07-02,45.93,9816888940
R031,2025-07-02,217.63,9887508563
R031,2025-07-01,488.09,9810006466
R031,2025-07-01,245.75,9833053900
R031,2025-07-01,404.03,9853917634
R031,2025-06-30,125.25,9841879959
R031,2025-06-30,165.16,9817747112
R031,2025-06-30,340.14,9896415015
R031,2025-06-30,491.68,9853722492
R031,2025-06-29,42.2,9869613035
R031,2025-06-29,448.69,9814496478
R031,2025-06-29,301.41,9864948327
R031,2025-06-28,204.38,9894078448
R031,2025-06-28,210.4,9877588708
R031,2025-06-28,280.46,9819267659
R031,2025-06-28,386.31,9834740309
R031,2025-06-28,90.41,9817102318
R031,2025-06-28,319.47,9899534866
